video_name,video_format,resolution,bitrate,JOD_ref_compare,content_name,Type
17_Onion_1_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,7.54909660548891,17_Onion_1,Open-source
17_Onion_1_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.3292781977815,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.29906226250059,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,8.56501766011446,17_Onion_1,Open-source
17_Onion_1_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.31508148995853,17_Onion_1,Open-source
17_Onion_1_SDR_960x540_800k.mp4,SDR,960x540,800,6.60150829163711,17_Onion_1,Open-source
18_Onion_2_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.67511559661131,18_Onion_2,Open-source
18_Onion_2_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.25708686767077,18_Onion_2,Open-source
18_Onion_2_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.05404530666976,18_Onion_2,Open-source
18_Onion_2_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.7735906034275,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.41391187742811,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.21828786547637,18_Onion_2,Open-source
18_Onion_2_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.087178673476530,18_Onion_2,Open-source
18_Onion_2_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.8389669389717,18_Onion_2,Open-source
18_Onion_2_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,8.58068305254285,18_Onion_2,Open-source
18_Onion_2_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.5785088317765,18_Onion_2,Open-source
18_Onion_2_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.26068450468111,18_Onion_2,Open-source
18_Onion_2_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.40175481146635,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.813000427866760,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,8.81215440802875,18_Onion_2,Open-source
18_Onion_2_SDR_960x540_1500k.mp4,SDR,960x540,1500,7.9689963959470300,18_Onion_2,Open-source
18_Onion_2_SDR_960x540_800k.mp4,SDR,960x540,800,7.191942133290840,18_Onion_2,Open-source
19_Parcours_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.6084534721599000,19_Parcours,Open-source
19_Parcours_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.62317492652012,19_Parcours,Open-source
19_Parcours_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.17982179932123,19_Parcours,Open-source
19_Parcours_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.38978996905191,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.535139821786120,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.151158208398,19_Parcours,Open-source
19_Parcours_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.37902741403048,19_Parcours,Open-source
19_Parcours_HDR10_960x540_800k.mp4,HDR10,960x540,800,4.64169963020591,19_Parcours,Open-source
19_Parcours_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.059568028677000,19_Parcours,Open-source
19_Parcours_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.52391562326054,19_Parcours,Open-source
19_Parcours_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.21102480524013,19_Parcours,Open-source
19_Parcours_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.53841066450226,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.49811524129327,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.0,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,8.85564051447171,19_Parcours,Open-source
19_Parcours_SDR_960x540_1500k.mp4,SDR,960x540,1500,5.7236927416666,19_Parcours,Open-source
19_Parcours_SDR_960x540_800k.mp4,SDR,960x540,800,4.87459687515921,19_Parcours,Open-source
2_Basketball_Evening_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.35093075163763,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.01883770729137,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.70105020212593,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.22802188311857,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.830401362037610,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,8.604158176849720,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.86807233857302,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_960x540_800k.mp4,HDR10,960x540,800,6.63243688520482,2_Basketball_Evening,Open-source
