video_name,video_format,resolution,bitrate,JOD_ref_compare,content_name,Type
17_Onion_1_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,6.896203228882940,17_Onion_1,Open-source
17_Onion_1_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,8.676432097960030,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,8.6440063879256,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,9.361873036994260,17_Onion_1,Open-source
17_Onion_1_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,7.91049851519597,17_Onion_1,Open-source
17_Onion_1_SDR_960x540_1500k.mp4,SDR,960x540,1500,6.66050647852517,17_Onion_1,Open-source
17_Onion_1_SDR_960x540_800k.mp4,SDR,960x540,800,5.94677059269848,17_Onion_1,Open-source
18_Onion_2_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.67511559661131,18_Onion_2,Open-source
18_Onion_2_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.25708686767077,18_Onion_2,Open-source
18_Onion_2_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.05404530666976,18_Onion_2,Open-source
18_Onion_2_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.7735906034275,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.41391187742811,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,18_Onion_2,Open-source
18_Onion_2_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.21828786547637,18_Onion_2,Open-source
18_Onion_2_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,7.087178673476530,18_Onion_2,Open-source
18_Onion_2_HDR10_960x540_800k.mp4,HDR10,960x540,800,5.8389669389717,18_Onion_2,Open-source
18_Onion_2_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,6.200926797208,18_Onion_2,Open-source
18_Onion_2_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,6.198752576441650,18_Onion_2,Open-source
18_Onion_2_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,5.88092824934626,18_Onion_2,Open-source
18_Onion_2_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,7.0219985561315,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,7.433244172531910,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,7.620243744665150,18_Onion_2,Open-source
18_Onion_2_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,6.4323981526939,18_Onion_2,Open-source
18_Onion_2_SDR_960x540_1500k.mp4,SDR,960x540,1500,5.58924014061218,18_Onion_2,Open-source
18_Onion_2_SDR_960x540_800k.mp4,SDR,960x540,800,4.81218587795599,18_Onion_2,Open-source
19_Parcours_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.6084534721599000,19_Parcours,Open-source
19_Parcours_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.62317492652012,19_Parcours,Open-source
19_Parcours_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.17982179932123,19_Parcours,Open-source
19_Parcours_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.38978996905191,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.535139821786120,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,19_Parcours,Open-source
19_Parcours_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,9.151158208398,19_Parcours,Open-source
19_Parcours_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.37902741403048,19_Parcours,Open-source
19_Parcours_HDR10_960x540_800k.mp4,HDR10,960x540,800,4.64169963020591,19_Parcours,Open-source
19_Parcours_SDR_1280x720_2000k.mp4,SDR,1280x720,2000,7.29604573058692,19_Parcours,Open-source
19_Parcours_SDR_1280x720_4000k.mp4,SDR,1280x720,4000,8.76039332517046,19_Parcours,Open-source
19_Parcours_SDR_1920x1080_3000k.mp4,SDR,1920x1080,3000,8.44750250715005,19_Parcours,Open-source
19_Parcours_SDR_2560x1440_10000k.mp4,SDR,2560x1440,10000,9.77488836641218,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_15000k.mp4,SDR,3840x2160,15000,9.73459294320319,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_50000k.mp4,SDR,3840x2160,50000,10.23647770190990,19_Parcours,Open-source
19_Parcours_SDR_3840x2160_6000k.mp4,SDR,3840x2160,6000,9.09211821638163,19_Parcours,Open-source
19_Parcours_SDR_960x540_1500k.mp4,SDR,960x540,1500,5.960170443576520,19_Parcours,Open-source
19_Parcours_SDR_960x540_800k.mp4,SDR,960x540,800,5.11107457706913,19_Parcours,Open-source
2_Basketball_Evening_HDR10_1280x720_2000k.mp4,HDR10,1280x720,2000,7.34196081346594,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_1280x720_4000k.mp4,HDR10,1280x720,4000,8.01007605291318,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_1920x1080_3000k.mp4,HDR10,1920x1080,3000,8.69457912107376,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_2560x1440_10000k.mp4,HDR10,2560x1440,10000,9.22504517128704,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_15000k.mp4,HDR10,3840x2160,15000,9.83189602757923,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_50000k.mp4,HDR10,3840x2160,50000,10.0,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_3840x2160_6000k.mp4,HDR10,3840x2160,6000,8.595290017161040,2_Basketball_Evening,Open-source
2_Basketball_Evening_HDR10_960x540_1500k.mp4,HDR10,960x540,1500,6.85992734749854,2_Basketball_Evening,Open-source
